key	arm	description	checks	words	model	prompt_version
go:GO:0006325	D wrong-only	Chromatin organization covers how DNA is packaged with histones into nucleosomes and how that packaging is built, moved, marked and dismantled so that genes can be read, replicated and repaired at the right time. It sets which parts of the genome are accessible, underlies cell identity and its inheritance through division, and its failure produces developmental syndromes, imprinting disorders and many cancers. Core and linker histones plus variants such as H2A.Z, macroH2A, H3.3 and the centromeric CENP-A are deposited by chaperones like ASF1, HIRA, NPM1 and CAF-1, then repositioned by ATP-dependent remodellers of the SWI/SNF, ISWI, CHD and INO80/SRCAP families. Writers, erasers and readers of acetylation, methylation, phosphorylation and ubiquitylation control Polycomb and heterochromatin silencing, DNA methylation via DNMTs, TETs and UHRF1, cohesin- and CTCF-based genome folding, and the chromatin response to double-strand breaks.	-	134	claude-opus-5	v4
go:GO:0006364	D wrong-only	Ribosomes cannot be built until the long primary transcript made in the nucleolus is trimmed, chemically modified and folded into the mature 18S, 5.8S and 28S species, and rRNA processing is that conversion. It sets the ceiling on how many ribosomes a cell can make, so it tracks growth rate and is a major consumer of nuclear energy; when it stalls, unassembled ribosomal proteins stabilise p53 and trigger the nucleolar stress response, and inherited defects cause ribosomopathies such as Shwachman-Diamond syndrome and Diamond-Blackfan anaemia. The work is done by large small-nucleolar RNP-guided machines: pseudouridine synthases and the fibrillarin methyltransferase modify specific nucleotides, UTP-containing processome subunits and numerous DEAD-box helicases remodel the pre-rRNA, and endo- and exonucleases including the exosome complex and XRN2 make the cleavages and degrade discarded spacers. Related enzymes serve the parallel maturation of mitochondrial rRNA.	-	138	claude-opus-5	v4
go:GO:0006605	D wrong-only	Newly made proteins have to reach the compartment where they work, and protein targeting is the collection of recognition and delivery steps that gets them there, usually by reading a sorting signal built into the polypeptide. Without it, secretory and membrane proteins never enter the endoplasmic reticulum, mitochondria and peroxisomes cannot import their proteomes, and lysosomal enzymes are secreted instead of stored. The signal recognition particle and its receptor deliver ribosomes to the Sec61 translocon, where signal peptidase removes the cleaved sequence; tail-anchored proteins use a separate insertion route; TOM and TIM translocases with matrix processing peptidases handle mitochondrial precursors; PEX proteins recognise peroxisomal targeting signals; and mannose-6-phosphate tagging routes hydrolases to lysosomes. Palmitoyltransferases, adaptor and retromer-like complexes, ubiquitin ligases and autophagy receptors then position or redirect cargo, linking targeting to organelle quality control and diseases such as peroxisome biogenesis disorders and lysosomal storage.	-	144	claude-opus-5	v4
go:GO:0007492	D wrong-only	Endoderm development traces the innermost germ layer from its specification at gastrulation through to the epithelia that line the gut, liver, pancreas, thyroid and lung. Without it there is no digestive or respiratory tract, and failures of the underlying signals cause laterality and foregut malformations; the same steps are reproduced in vitro to direct stem cells toward hepatic and pancreatic fates. Nodal and GDF family ligands acting through SMAD2/3 with SMAD4 drive the transition, while BMP4 signalling via BMPR1A, FGF8 and Wnt/β-catenin pattern the emerging sheet and are tuned by secreted antagonists such as Noggin, which blocks BMP, and DKK1, which blocks Wnt. Transcription factors including EOMES, MIXL1, SOX17, GATA4/6, HNF1B and NKX2-1 hand cells from pluripotency, marked by POU5F1 and NANOG, to organ-specific identity. Extracellular matrix collagens, laminins, fibronectin, integrins and matrix metalloproteinases supply the adhesive and migratory context, with PAF1-complex and chromatin regulators sustaining the transcriptional programme.	-	149	claude-opus-5	v4
go:GO:0007507	D wrong-only	Cardiogenesis takes mesodermal progenitors through specification, looping of the linear heart tube, chamber and valve formation, septation, conduction system patterning and coronary vascularization, ending in a four-chambered pump that contracts rhythmically for life. Failure at any step underlies congenital heart disease, laterality defects and cardiomyopathy. Lineage transcription factors such as NKX2-5, GATA4, TBX5, HAND1/2, MEF2C and ISL1 act with chromatin regulators and Notch, BMP/TGF-beta, Wnt, Hedgehog, FGF and Nodal signalling to assign chamber identity and left-right asymmetry; motile and primary cilia genes set the initial laterality cue. Endocardial cushions form by endothelial-to-mesenchymal transition and remodel through matrix proteins and metalloproteinases into valves, while neural crest and second heart field cells build the outflow tract. Differentiation converges on sarcomere assembly and excitation-contraction coupling components including MYH6, TNNT2, TTN, RYR2 and SCN5A, alongside microRNAs and Hippo-YAP control of cardiomyocyte growth.	-	138	claude-opus-5	v4
go:GO:0007610	D wrong-only	Behaviour is the coordinated output of the nervous system — feeding, sleep and circadian timing, locomotion, learning and memory, social interaction, reproduction, nociception and reward — and this broad collection captures the molecules through which those actions are generated and tuned. Neurotransmitter systems dominate: dopamine, serotonin, opioid, glutamate and GABA receptors, transporters such as SLC6A3 and SLC6A4, and synthetic enzymes including TH and GAD1. Neuropeptide circuits for energy balance and arousal are prominent, with POMC, AGRP, NPY, leptin and its receptor, orexins, oxytocin and CRH acting on hypothalamic targets. Synaptic adhesion and scaffolding proteins (neurexins, neuroligins, SHANK family, SYNGAP1), activity-induced transcription factors such as FOS and NPAS4, ion channels and clock components complete the picture. Disruption of these genes underlies autism and intellectual disability, addiction, obesity, sleep disorders and neurodegenerative disease, linking molecular synaptic function to whole-organism conduct.	-	138	claude-opus-5	v4
go:GO:0008643	D wrong-only	Sugars cannot cross membranes unaided, so cells depend on dedicated carriers to take up glucose, fructose and related solutes and to move them between tissues. Carbohydrate transport of this kind sets blood glucose, fuels the brain and red cells, allows the intestine and kidney to absorb and reclaim dietary sugar, and fails visibly in diabetes and in inherited glucose transporter deficiencies causing seizures or renal glycosuria. Two carrier families dominate: facilitative GLUT-type uniporters that follow the concentration gradient, and sodium-coupled cotransporters that drive uptake against it, the target of modern glycosuric drugs. Much of the remainder is regulation. Insulin acting through its receptor, IRS adaptors, PI3K and AKT triggers translocation of the storage transporter to the plasma membrane of muscle and fat, with Rab and SNARE-associated trafficking proteins executing the step, while leptin, adiponectin, growth hormone and inflammatory cytokines tune sensitivity. Aquaporin channels contribute glycerol and related permeability.	-	148	claude-opus-5	v4
go:GO:0016055	D wrong-only	Wnt signalling tells a cell where it is, what to become, and whether to keep dividing, and it does so from embryonic patterning through to the maintenance of adult stem cells in gut, skin and bone. Secreted Wnt ligands, lipid-modified by porcupine and exported with the help of Wntless, engage Frizzled receptors together with LRP5/6 or alternative receptors such as ROR and RYK. In the canonical branch, receptor engagement disables the destruction complex built on APC, Axin, CK1 and GSK3, so beta-catenin escapes ubiquitin-mediated degradation, enters the nucleus and partners with TCF/LEF and Pygopus/BCL9 to drive targets including MYC and cyclin D1, while Groucho/TLE repressors hold those promoters off in the unstimulated state. Non-canonical arms acting through Dishevelled, Vangl, Prickle and Rho-family GTPases orient cells during planar polarity and convergent extension. Secreted antagonists (DKKs, SFRPs, sclerostin, NOTUM) and the RSPO-LGR-RNF43/ZNRF3 module set signal strength; loss of this control underlies colorectal and other cancers, skeletal disease and developmental malformation.	-	158	claude-opus-5	v4
go:GO:0019370	D wrong-only	Leukotrienes are lipid mediators that drive bronchoconstriction, vascular leak and leukocyte recruitment, and their biosynthesis is the reason asthma and allergic inflammation are treated with drugs aimed at this route. Arachidonic acid is first released from membrane phospholipids by cytosolic and secreted phospholipases such as PLA2G4A, then presented by the membrane protein ALOX5AP to 5-lipoxygenase, which forms the unstable epoxide leukotriene A4. From there the pathway branches: LTA4H hydrolyses it to the chemotactic leukotriene B4, while LTC4 synthase and related microsomal glutathione transferases conjugate glutathione to make the cysteinyl leukotrienes, which ABCC1 exports and gamma-glutamyl transferases trim to LTD4. Output is largely a property of myeloid and mast cells, where receptor and kinase input including SYK couples immune activation to mediator production. Excess flux underlies aspirin-exacerbated respiratory disease and chronic airway inflammation.	-	132	claude-opus-5	v4
go:GO:0022603	D wrong-only	Shaping tissues and organs during development requires not only the machinery that builds them but control over how fast and how far that building goes, and this broad regulatory programme covers the modulation of anatomical structure morphogenesis. It governs how epithelia branch, how blood vessels sprout and remodel, how neurons extend and steer axons and dendrites, and how mitochondria and cell shape are reorganized to permit those movements. The effectors are correspondingly varied: Rho-family GTPases with their exchange factors and GAPs acting on the actin cytoskeleton, guidance cues and receptors such as netrins, slits, semaphorins, ephrins and their plexin, Robo and Eph partners, angiogenic ligands including VEGFA and angiopoietins with KDR, TEK and NRP1, and morphogen inputs from WNT, BMP, TGF-beta, FGF and Hedgehog families, layered with transcription factors and microRNAs that tune the response. Misregulation underlies congenital malformations, vascular anomalies and abnormal tissue remodelling in disease.	-	147	claude-opus-5	v4
go:GO:0030073	D wrong-only	Pancreatic beta cells sense circulating nutrients and release insulin in proportion to them, the step that keeps blood glucose within range; its failure produces diabetes, and mutations in several of these genes cause monogenic forms directly. Glucose enters through a transporter and is phosphorylated by glucokinase, the rate-setting sensor, and the resulting rise in ATP closes the KCNJ11/ABCC8 potassium channel, depolarizing the membrane and opening voltage-gated calcium entry. Calcium then triggers fusion of insulin granules, where SNARE proteins such as STX1A and SNAP25, the calcium sensor SYT7, complexins and Rab GTPases organize docking and exocytosis. The response is tuned by incretin and adrenergic receptors acting through cyclic AMP, by somatostatin and dopamine as brakes, and by leptin and inflammatory cytokines. A transcription factor network including PDX1, NKX6-1, MAFA, NEUROD1 and the HNFs maintains beta cell identity and granule content, with circadian regulators setting daily rhythm.	-	145	claude-opus-5	v4
go:GO:0031442	D wrong-only	Nearly every mRNA must be cleaved and polyadenylated at its 3' end before it can be exported and translated, and this pathway covers the inputs that stimulate that step. Enhancing 3'-end processing links transcription termination to the production of stable, translatable transcripts, and helps set which polyadenylation site is used, a choice that alters mRNA stability and untranslated-region content. The nuclear cap-binding complex, formed by NCBP1 and NCBP2 on the 5' cap, communicates across the transcript to promote efficient cleavage and polyadenylation as well as splicing and export. CDC73, a component of the PAF1 complex, couples RNA polymerase II elongation to 3'-end formation, while the helicase DHX36 acts on structured RNA that can otherwise impede processing. Coordination of these steps ties mRNA maturation to cell-cycle-regulated gene expression.	-	127	claude-opus-5	v4
go:GO:0032259	D wrong-only	Transfer of a methyl group onto DNA, RNA, protein, lipid or small-molecule acceptors is one of the cell's most widely used covalent modifications, and this collection covers the enzymes that perform it. Nearly all draw the methyl group from S-adenosylmethionine, linking the reaction to one-carbon and folate metabolism. The consequences are functionally diverse: DNA methyltransferases such as DNMT1 and DNMT3A set heritable gene silencing marks; histone lysine and arginine methyltransferases including the KMT2, SETD, SUV39, EZH and PRMT families write the chromatin code that specifies cell identity; tRNA and rRNA modification enzymes tune translational fidelity and ribosome biogenesis; METTL3/METTL14 with RBM15 deposit m6A to control mRNA fate; and catechol, nicotinamide, thiopurine and histamine methyltransferases inactivate neurotransmitters, hormones and drugs. Loss or misdirection of these activities underlies overgrowth and imprinting syndromes, leukemias, and altered drug tolerance.	-	135	claude-opus-5	v4
go:GO:0032689	D wrong-only	Interferon-gamma drives macrophage activation and Th1 immunity, so limiting how much of it is made is how tissues avoid immunopathology once an infection is controlled. This braking programme keeps T cell and NK cell output of the cytokine in check, and its loss underlies autoimmune and inflammatory tissue damage, while its excess is exploited by tumours to escape immune attack. The genes act through several converging routes: inhibitory receptor-ligand pairs such as PD-L1, PD-L2, TIM-3 with galectin-9, and VISTA deliver co-inhibitory signals to T cells; IL-10 and the IL-20 family cytokines act as suppressive cytokines; FOXP3 and GATA3 impose regulatory and Th2 transcriptional programmes that oppose Th1 commitment; and ZC3H12A degrades cytokine transcripts post-transcriptionally. Together they set the threshold and duration of type II interferon production rather than blocking it outright.	-	131	claude-opus-5	v4
go:GO:0033034	D wrong-only	Myeloid cells such as neutrophils, monocytes and macrophages are short-lived by design, and signals that increase their rate of programmed cell death set how quickly an inflammatory response is terminated. Promoting myeloid apoptosis clears spent granulocytes from inflamed tissue so that macrophages can engulf them without spilling proteases and oxidants, and it limits the size of the myeloid compartment produced by the marrow; when this control fails, neutrophils persist and inflammation becomes chronic, while excessive death contributes to neutropenia. The genes here act at several levels: annexin A1 is a glucocorticoid-inducible mediator of neutrophil apoptosis and its safe removal, HCAR2 and ADIPOQ transmit metabolic and adipokine cues to myeloid cells, CDKN2A links the tumour suppressor axis to death sensitivity, SIRT1 and MEF2C shape transcriptional survival programmes, and class I phosphoinositide 3-kinase catalytic subunits set the survival signalling that this process must overcome.	-	142	claude-opus-5	v4
go:GO:0033144	D wrong-only	Steroid hormones act through nuclear receptors that bind DNA and switch on transcription, and this collection of brakes keeps that output limited in time and amplitude. Damping estrogen, androgen, glucocorticoid and progesterone receptor signalling matters for tissue homeostasis in breast, prostate, endometrium and adrenal cortex, where unrestrained receptor activity drives proliferation and hormone-dependent cancer. The mechanisms are varied: corepressors NCOR1 and NCOR2 recruit HDAC1 to receptor-bound promoters, SIRT1 deacetylates receptors and coactivators, PIAS2 acts as a SUMO ligase on receptor complexes, and NR0B1 blocks the transactivation of other nuclear receptors. Circadian factors including CLOCK, BMAL1, CRY1, CRY2 and PER1 impose daily timing on hormone responsiveness, CCR4-NOT subunits and CDK12 act on transcript stability and elongation, CYP7B1 metabolises steroid ligands, and chaperone-like prohibitins restrain receptor activation.	-	125	claude-opus-5	v4
