key	arm	description	checks	words	model	prompt_version
go:GO:0035710	C pre-check	Helper T cell responses begin when a CD4-positive, alpha-beta T cell meets peptide displayed on MHC class II and converts that encounter into proliferation, cytokine output and a stable effector identity. This activation step sets the character of nearly every adaptive immune response: too little of it leaves infections uncontrolled and vaccines ineffective, too much drives autoimmunity and allergy. Antigen recognition is tuned by costimulatory and inhibitory ligands such as CD80, CD86, ICOS ligand and OX40 ligand against brakes including PD-L1 and VISTA, with PKC-theta and MALT1 carrying signals to NF-kB and mTOR linking activation to metabolic reprogramming. Cytokine cues acting through common gamma chain receptors, JAK1/JAK3 and STAT3 or STAT4 then engage the lineage transcription factors T-bet, GATA3, RORgt, BCL6 and FOXP3, while SOCS proteins, roquin RNA-binding proteins and proteasomal degradation restrain the response and enforce tolerance.	FOXP3 - transcription factor, Treg lineage master regulator; in list; claim direction: required for regulatory T cell program - correct | TBX21 - T-bet, Th1 master TF; in list | GATA3 - Th2 master TF; in list | RORC - RORgt, Th17 TF; in list | BCL6 - Tfh TF and transcriptional repressor; in list | ZBTB7B - ThPOK, CD4 lineage TF; in list | STAT4 - downstream of IL-12; in list; IL12B and IL12RB1 present | STAT6 - downstream of IL-4; IL4 not in list, so mention IL-6/STAT3 instead; STAT3 in list with IL6, IL6R, IL6ST, IL21, IL23R - correct | IL2 / IL2RG / JAK1 / JAK3 - cytokine receptor common gamma chain and Jak kinases; in list | SOCS1, SOCS3 - negative regulators of cytokine/JAK-STAT signalling; in list | CD80, CD86, ICOS, ICOSLG, TNFSF4 (OX40L) - costimulation; in list | CD274 (PD-L1), VSIR (VISTA), LGALS9 - inhibitory ligands; in list | HLA-DRA/DRB1 - MHC class II peptide presentation to CD4 T cells; in list | PRKCQ (PKC-theta) - TCR-proximal kinase to NF-kB; in list | MALT1 - protease/scaffold in CBM complex NF-kB activation; in list | PSMA/PSMB subunits - 20S proteasome core, including immunoproteasome PSMB8/9/10; in list | RC3H1/RC3H2 - roquin RNA-binding proteins repressing ICOS/OX40 mRNAs; in list, claim limited to post-transcriptional restraint | MTOR - metabolic kinase for effector differentiation; in list | CD69 - early activation marker; in list | IFNG, IL10 - effector cytokines; in list	138	claude-opus-5	v4c
go:GO:0036335	C pre-check	The intestinal epithelium renews itself every few days, and that depends on crypt-base stem cells dividing at a rate matched exactly to the loss of differentiated cells above them. Intestinal stem cell homeostasis is the set of controls that keeps this pool at constant size: too little activity and the epithelial barrier fails to regenerate after injury, too much and crypts become hyperproliferative, a step toward adenoma formation. Wnt responsiveness sets the baseline, with LGR4 acting as an R-spondin receptor that amplifies β-catenin signalling in the niche. Lipid metabolism provides a second layer, as phospholipid acyl-chain remodelling by LPCAT3 and secreted phospholipases such as PLA2G2A alter membrane composition, signalling lipid availability and the antimicrobial output of neighbouring Paneth cells. Microbial and chromatin inputs also feed in, including NOD2 sensing of bacterial peptidoglycan, linking crypt renewal to gut flora and to inflammatory bowel disease risk.	LGR4 — R-spondin receptor, potentiates Wnt/β-catenin signalling; present in list; direction (potentiates) correct | LPCAT3 — lysophosphatidylcholine acyltransferase 3, incorporates polyunsaturated acyl chains into membrane phospholipids; present; noted to restrain ISC proliferation via cholesterol/Wnt — I will state membrane phospholipid remodelling only | NOD2 — cytosolic sensor of bacterial muramyl dipeptide, NF-κB activation, Crohn's disease risk gene, expressed in crypt stem cells and Paneth cells; present | PLA2G2A and PLA2G10 — secreted phospholipases A2 hydrolysing glycerophospholipids to release fatty acids/lysophospholipids; PLA2G2A Paneth-cell antibacterial; present | TMEM63B — mechanosensitive ion channel; present; no specific ISC claim made | ZNHIT1 — component of H2A.Z deposition (SRCAP) chromatin remodelling complex; present; stated generally as chromatin regulation	144	claude-opus-5	v4c
go:GO:0036466	C pre-check	Nerve terminals hold only a limited pool of synaptic vesicles, so sustained transmission depends on rebuilding them locally rather than shipping replacements from the soma. In synaptic vesicle recycling via an endosomal intermediate, membrane retrieved from the plasma membrane through clathrin-coated pits is delivered first to an endosomal compartment, where cargo is sorted before vesicles are regenerated, re-acidified by the vesicular proton pump, and reloaded with neurotransmitter. This route allows quality control over vesicle protein composition, and it overlaps with the endosomal machinery that recycles neurotransmitter receptors. Intersectins act as scaffolds coupling the clathrin machinery to actin and small GTPase regulation at the site of budding, the AP-3 adaptor complex sorts cargo out of endosomes toward vesicle formation, and RAB7A governs endosome maturation. Loss of these steps degrades release fidelity during high-frequency firing.	AP3D1 — delta subunit of AP-3 adaptor complex; in list; AP-3 mediates cargo sorting from endosomes to synaptic vesicles/lysosome-related organelles; claim kept at complex level | ITSN1 — intersectin 1, endocytic scaffold with EH/SH3 domains, binds dynamin and is a Cdc42 GEF; in list; I will describe as endocytic scaffold linking clathrin machinery to actin/GTPase regulation | ITSN2 — paralogue, in list, same general role | RAB7A — small GTPase of late endosome maturation; in list; direction: promotes maturation/trafficking, not a GAP claim | GRIPAP1 — GRIP1-associated protein 1 (GRASP-1), Rab GEF-like/effector on neuronal recycling endosomes, involved in AMPA receptor recycling; in list; stated cautiously as endosomal recycling regulator | BTBD8 — poorly characterized BTB-domain protein; no specific claim made	133	claude-opus-5	v4c
go:GO:0040011	C pre-check	placeholder	CXCL8/CXCR1/CXCR2, CCL2/CCR2 etc. — chemokines and their GPCR receptors, present, directing leukocyte chemotaxis: correct | RAC1, RHOA, CDC42 — Rho-family GTPases in list, regulate actin protrusion/contractility: correct | PTK2 (FAK) and SRC — adhesion kinases in list, integrin-linked signalling: correct | ITGB1, ITGB2, ITGAV — integrins present, bind ECM/counter-receptors: correct | SLIT1-3 and ROBO1-3, netrin NTN1 with UNC5C/D, semaphorins/plexins — guidance ligand-receptor pairs, present: correct | MMP2/MMP9/MMP14 — matrix metalloproteinases degrading ECM, present: correct | SELE/SELP, ICAM1, VCAM1 — adhesion molecules for leukocyte rolling/adhesion, present: correct | CFL1, PFN1, WDR1, CTTN, ACTG1 — actin regulators present | VEGFA/KDR, ANGPT1/TEK — angiogenic ligand-receptor pairs present | CFAP/DNAI3/cilia genes present — ciliary/flagellar motility component | avoid claiming tissue restriction; set spans many cell types	1	claude-opus-5	v4c
go:GO:0042220	C pre-check	Cocaine acts by blocking monoamine reuptake, and this pathway collects the cellular and organismal responses that follow, from acute psychomotor stimulation to the enduring changes in gene expression that underlie addiction. Its direct targets are here: the dopamine and serotonin transporters, whose inhibition floods the striatum with dopamine, together with the full set of D1- through D5-class receptors and the catabolic enzyme COMT. Downstream, D1/cAMP signalling converges on the striatal phosphoprotein DARPP-32 and on kinases including CDK5, while glutamatergic components — AMPA receptor subunits, mGlu2, HOMER scaffolds and astrocytic glutamate transporters — remodel excitatory synapses in reward circuitry. Persistence comes from transcriptional and chromatin machinery, with CREB1 and FOSB recruiting histone deacetylases and DNA and histone methyltransferases. Stress and neuropeptide arms (CRH and its binding protein, FKBP5, kappa opioid and nociceptin signalling, oxytocin, CART) shape craving, withdrawal and relapse.	SLC6A3 — dopamine transporter, cocaine's primary target (blocked by cocaine), in list ✓ | SLC6A4 — serotonin transporter, also cocaine target, in list ✓ | DRD1-DRD5 — dopamine receptors, all in list ✓ | PPP1R1B (DARPP-32) — phosphoprotein phosphatase-1 inhibitor downstream of D1/PKA, in list ✓; described as striatal signalling hub, direction: inhibits PP1 when phosphorylated at Thr34 ✓ | CDK5 — kinase phosphorylating DARPP-32 Thr75, in list ✓; I will state only that it is a kinase acting in this signalling | FOSB — transcription factor (ΔFosB accumulates with repeated exposure), in list ✓ | CREB1 — transcription factor, in list ✓ | HDAC2, HDAC5 — histone deacetylases, in list ✓ | DNMT3A — DNA methyltransferase, in list ✓ | EHMT2 (G9a) — histone H3K9 methyltransferase, in list ✓ | COMT — catechol-O-methyltransferase, degrades dopamine, in list ✓ | CRH, CRHBP, FKBP5, OXT — stress axis genes, in list ✓ (CRHBP binds CRH; FKBP5 modulates glucocorticoid receptor) | OPRK1 — kappa opioid receptor; PNOC — prepronociceptin, in list ✓ | GRIA1 AMPA subunit, GRM2 mGlu2, HOMER1/2 scaffolds, SLC1A2/SLC1A3 glutamate transporters, in list ✓ | CARTPT — CART peptide, in list ✓ | Avoided claims about SDK1, MYRF, EFTUD2, TGM2, ACOD1, MAPRE3.	139	claude-opus-5	v4c
go:GO:0042661	C pre-check	During gastrulation, epiblast cells must decide whether to become mesoderm, and this regulatory module sets how many do so and how fast, tuning mesodermal cell fate specification up or down. The balance it strikes determines the supply of progenitors for heart, blood, somites, kidney and skeleton; too little signalling leaves the primitive streak and axial structures malformed, while unrestrained induction depletes other germ layers. Control is largely extracellular and dosage-sensitive: a Wnt ligand and a BMP type I receptor drive posterior mesoderm induction, an FGF receptor tyrosine kinase sustains progenitor commitment and migration, and secreted antagonists — a Dickkopf protein acting through LRP co-receptors and a frizzled-related Wnt-binding protein — restrict the response in space and time. Downstream, a bHLH transcription factor marks nascent mesoderm and locks in the fate, linking this biology to axis patterning and cardiovascular development.	BMPR1A — type I BMP receptor (serine/threonine kinase), transduces BMP2/4 signals; in list | DKK1 — secreted antagonist of Wnt/β-catenin acting via LRP5/6; inhibitory direction; in list | FGFR1 — FGF receptor tyrosine kinase, required for mesoderm formation/gastrulation migration; in list | MESP1 — bHLH transcription factor in nascent/cardiac mesoderm; in list | SFRP2 — secreted frizzled-related protein, modulates (typically sequesters) Wnt ligands; described cautiously as modulator; in list | WNT3A — Wnt ligand, canonical β-catenin signalling, primitive streak/posterior mesoderm; in list	139	claude-opus-5	v4c
go:GO:0043084	C pre-check	Penile erection is a vascular event under neural and endocrine control: arterial inflow into the corpus cavernosum rises, sinusoidal smooth muscle relaxes, and venous outflow is compressed, so the organ stiffens and enlarges sufficiently for intercourse. Its failure is erectile dysfunction, one of the commonest consequences of diabetes, atherosclerosis and pelvic nerve injury, while unregulated persistence of the same relaxation produces priapism. The genes here span the levels of that control. Oxytocin acts centrally from hypothalamic neurons to promote arousal and pro-erectile autonomic outflow. Endothelin and purinergic receptors sit on endothelium and cavernosal smooth muscle, where they set vasomotor tone. Adenosine deaminase clears adenosine, a potent vasodilator whose accumulation drives prolonged, unwanted engorgement, illustrating that timely reversal of relaxation matters as much as achieving it. Activin receptor signalling links the tissue to broader growth-factor control.	ACVR2A — activin type II receptor, serine/threonine kinase, in list; claim kept general (activin/TGF-beta family signalling) | ADA — adenosine deaminase, degrades adenosine to inosine; deficiency raises adenosine, linked to priapism; in list; direction correct (degrades, lowers adenosine) | EDNRB — endothelin receptor type B, GPCR for endothelin-1, mediates vasomotor tone including endothelial NO-dependent relaxation; in list | OXT — oxytocin, neuropeptide, central pro-erectile role from hypothalamic neurons; in list | P2RY1 — G protein-coupled purinergic receptor for ADP, endothelial, promotes vasodilation; in list; not a channel (P2X) — stated as receptor only	135	claude-opus-5	v4c
go:GO:0043371	C pre-check	placeholder	FOXP3 – Treg lineage transcription factor, in list, no direction claim beyond lineage specification | BCL6 – transcriptional repressor, Tfh program, in list | TBX21 – T-bet, Th1 transcription factor, in list | ZBTB7B – ThPOK, CD4 lineage commitment factor, in list | RUNX1, RUNX3, CBFB – Runx family TFs and their obligate cofactor CBFbeta, all in list; repress CD4 program/ThPOK | RC3H1, RC3H2 – Roquin-1/2 RNA-binding proteins destabilizing mRNAs including costimulatory ICOS/OX40; in list; described generally as post-transcriptional repressors | ZC3H12A – Regnase-1 endoribonuclease degrading inflammatory/cytokine mRNAs; in list | SOCS5 – suppressor of cytokine signalling, negative regulator of JAK/STAT; in list | SMAD7 – inhibitory Smad antagonizing TGF-beta receptor signalling; in list | STAT5A – transcription factor downstream of IL-2 receptor; in list; no directional claim beyond cytokine signalling | LGALS1 – galectin-1, immunoregulatory lectin; in list | IL2, JAK3 – cytokine and its receptor-associated kinase; in list | TNFSF4, TNFSF18 – OX40L and GITRL costimulatory ligands; in list; named only as costimulatory ligands | Dropped specific mechanistic claims for ANXA1, HMGB1, HLX, ASCL2, LOXL3, CD69	1	claude-opus-5	v4c
go:GO:0043473	C pre-check	Pigmentation is the deposition of melanin in skin, hair and eye, which sets visible colouring and shields tissue from ultraviolet damage; its failure produces albinism, deafness-pigmentary syndromes and hypopigmented patches, and its cells are the origin of melanoma. The programme spans lineage specification, in which MITF, SOX10, SNAI2 and ZEB2 commit neural crest cells to the melanocyte fate while KIT with its ligand KITLG and endothelin signalling through EDNRB and EDN3 drive melanoblast migration and survival. Mature melanocytes build melanosomes, lysosome-related organelles in which tyrosinase, TYRP1 and DCT synthesise melanin from tyrosine, aided by melanosomal transporters such as OCA2 and SLC45A2 and the fibrillar matrix protein PMEL. Output is tuned by MC1R and its antagonist ASIP. Cargo delivery uses AP-3 and BLOC complexes, and RAB27A with MYO5A and MLPH tethers melanosomes for transfer to keratinocytes.	TYR — tyrosinase, rate-limiting melanin synthesis enzyme; in list; identity/direction fine | TYRP1, DCT — melanogenic enzymes (DHICA oxidase, dopachrome tautomerase); in list | MC1R — melanocortin 1 receptor, G-protein coupled, responds to alpha-MSH from POMC, raises cAMP, promotes eumelanin; both in list | ASIP — agouti signalling protein, antagonist of MC1R; in list; direction (inhibits) correct | MITF — master transcription factor of melanocyte lineage; in list; SOX10, PAX3 absent but SOX10 present | KIT/KITLG — receptor tyrosine kinase and its ligand, melanoblast migration/survival; in list | EDNRB/EDN3 — endothelin receptor B and ligand, neural crest melanoblast development, Waardenburg/Hirschsprung; in list | RAB27A, MYO5A, MLPH — tripartite complex for melanosome peripheral capture on actin; all three in list; Griscelli syndrome | LYST — Chediak-Higashi, lysosome-related organelle size; in list | HPS1/3/4/5/6, BLOC1S1-6, AP3 subunits — BLOC and AP-3 complexes, Hermansky-Pudlak; in list | OCA2, SLC45A2, MFSD12 — melanosomal transporters affecting pigmentation; in list; keep general (transport) | PMEL — amyloid fibril matrix of melanosome; in list | GPR143 — OA1, ocular albinism; in list | SNAI2, ZEB2, SOX10 — neural crest TFs, Waardenburg; in list | Avoid tissue-restriction claim: APOE, BAX, BCL2, UGT1A1 etc. broader	135	claude-opus-5	v4c
go:GO:0045607	C pre-check	Hearing depends on a small, non-renewable population of auditory hair cells in the cochlea, and this pathway sets how many of them form and when. It governs the balance between hair cells and the supporting cells that surround them within the sensory epithelium, so that too little or too much differentiation leaves an organ of Corti that cannot transduce sound; loss of these cells in humans is irreversible and underlies sensorineural deafness. The core logic is lateral inhibition: the proneural factor ATOH1 commits a progenitor to hair cell fate, while a Delta-like ligand activates NOTCH1 on neighbours, inducing HES and HEY family repressors that shut ATOH1 expression down and hold those cells as supporting cells. MYC-family factors contribute proliferative capacity in the prosensory domain, and RNA-level control through the splicing regulator ESRP1 shapes the epithelial programme, mutations in which cause hearing loss.	ATOH1 — bHLH transcription factor, proneural, required to specify auditory hair cell fate; present in list | DLL1 — Delta-like Notch ligand, activates Notch in neighbouring cells; present | NOTCH1 — receptor mediating lateral inhibition; present | HES1, HES5 — bHLH transcriptional repressors, Notch targets, repress Atoh1/hair cell fate; present | HEY2 — Hairy/enhancer-of-split related repressor, Notch effector; present | MYCN, MYCL — MYC-family bHLH-LZ transcription factors supporting progenitor proliferation; present; kept general (proliferation of otic progenitors) | ESRP1 — epithelial splicing regulatory protein 1, RNA-binding splicing factor, mutations cause sensorineural hearing loss; stated as splicing regulator only, no substrate claim beyond epithelial isoform programme | No claim of cochlea-exclusive expression made	142	claude-opus-5	v4c
go:GO:0045723	C pre-check	Cells scale up fatty acid synthesis when nutrients are plentiful, and this is the regulatory input that pushes lipogenesis upward rather than the biosynthetic chemistry itself. It matters for hepatic and adipose fat storage, milk and sebum production, membrane expansion in growing cells, and, when overactive, for hepatic steatosis, hypertriglyceridaemia and the lipid phenotype of metabolic syndrome. Control is largely transcriptional: the glucose-responsive factor ChREBP and the oxysterol-sensing liver X receptors turn on lipogenic gene programmes, with acetylation-modifying enzymes and microRNAs tuning the output. Other members act post-transcriptionally or on substrate supply — MID1IP1 promotes activation of acetyl-CoA carboxylase, ELOVL5 extends the chains produced, and apolipoprotein activators of lipoprotein lipase together with its endothelial anchor deliver fatty acids from circulating triglyceride. Inflammatory and hormonal signals, including interleukin-1β, endothelins and vasopressin, feed into the same set point.	MLXIPL = ChREBP, glucose-responsive transcription factor inducing lipogenic genes — in list, correct direction | NR1H3/NR1H2 = LXRα/β nuclear receptors, oxysterol-activated, induce SREBP-1c and lipogenic genes — in list | MID1IP1 = MIG12/S14-related, promotes acetyl-CoA carboxylase polymerization/activation — in list | ELOVL5 = long-chain fatty acid elongase (elongation of PUFA) — in list | APOC2 = activator of lipoprotein lipase; GPIHBP1 = endothelial transporter/platform for LPL — both in list, no protease/inhibitor confusion | SIRT2 = NAD+-dependent deacetylase; KAT2B = acetyltransferase — both in list, identities correct | PTGS2 = cyclooxygenase-2, prostaglandin synthesis from arachidonate — in list | AVP/AVPR1A = vasopressin and its V1a receptor (Gq) — in list | MIR96/MIR182 = microRNAs — in list, no specific target claim made | ABCD1/ABCD2 = peroxisomal ABC transporters importing very-long-chain acyl-CoA — in list; described generally	136	claude-opus-5	v4c
go:GO:0048340	C pre-check	Paraxial mesoderm morphogenesis shapes the bands of mesoderm flanking the neural tube into segmented somites, the source of skeletal muscle, vertebrae, ribs and dermis; when it fails, the axial skeleton is malformed or fused and segment number and identity are lost. Wnt ligands supply both arms of the input: WNT3A sustains posterior progenitors and, with LEF1 as the nuclear effector of beta-catenin, drives paraxial fate, while WNT5A and WNT11 act through planar-polarity routes that orient cells for convergent extension. BMP signalling through the type I receptor BMPR1A sets dorsoventral position, and SMAD2 and SMAD3 relay activin/Nodal-family cues that pattern the mesoderm. The forkhead factors FOXC1 and FOXC2 act largely redundantly to permit somite formation and sclerotome differentiation. Cell-shape change and directed migration require membrane traffic and branched actin assembly, contributed here by exocyst and WAVE-complex components.	FOXC1 - forkhead transcription factor, required for paraxial mesoderm/somite and sclerotome development; in list | FOXC2 - forkhead transcription factor, partially redundant with FOXC1 in somitogenesis; in list | LEF1 - HMG-box transcription factor, partner of beta-catenin in Wnt-responsive transcription; in list | WNT3A - secreted Wnt ligand, required for paraxial mesoderm formation/posterior axis extension; in list | WNT5A, WNT11 - non-canonical Wnt ligands driving convergent extension/planar polarity; in list | BMPR1A - type I BMP receptor serine/threonine kinase, ligand-binding receptor signalling via SMADs; in list | SMAD2/SMAD3 - receptor-regulated SMADs downstream of Nodal/TGF-beta (activin-like) receptors, transcriptional effectors; in list | EXOC4 - exocyst complex component (Sec8), vesicle tethering at plasma membrane; in list - described generally as trafficking | NCKAP1 - WAVE regulatory complex subunit (Nap1), actin branching via Arp2/3; in list - described as actin cytoskeletal remodelling | Avoided claiming tissue restriction; avoided direction claims for EXOC4/NCKAP1 beyond general roles	136	claude-opus-5	v4c
go:GO:0050915	C pre-check	Sour taste reports acidity, warning against spoiled or unripe food and contributing, with salt sensing, to how animals judge what is safe to swallow. This pathway covers the detection of protons at the apical surface of taste receptor cells, the conversion of that chemical stimulus into membrane depolarization, and its relay to gustatory afferent fibres. Most of the participants belong to the degenerin/epithelial sodium channel family: acid-sensing channels open directly in response to extracellular acidification and carry inward sodium current, while the epithelial sodium channel subunits form the amiloride-sensitive conductance long studied in taste epithelium. A distinct transient receptor potential polycystin channel and its polycystin-1-like partner mark the type III taste cells that respond to acids and have been proposed to contribute to their acid response. Loss of this sensing blunts avoidance of acidic and potentially harmful foods.	ASIC1/2/3: present; proton-gated cation channels of the DEG/ENaC family, activated by extracellular acidification — identity and direction correct | PKD2L1: present; TRPP-family cation channel, marker of type III sour-sensing taste cells — stated as marker, not as the proton receptor | PKD1L3: present; polycystin-1-like partner of PKD2L1, proposed heteromer in acid detection — described as proposed | SCNN1A/B/D/G: present; subunits of the amiloride-sensitive epithelial sodium channel, DEG/ENaC family, best established in salt taste — described cautiously as family members implicated | Did not claim OTOP1 proton channel involvement since it is not in the list	138	claude-opus-5	v4c
go:GO:0051151	C pre-check	Vascular and visceral smooth muscle cells are not terminally locked in: they toggle between a contractile state and a proliferative, synthetic, migratory one, and the processes gathered here are those that hold back or reverse contractile differentiation. This plasticity is what allows vessels to remodel and wounds to heal, and its excess is what drives neointima formation after angioplasty, atherosclerotic plaque growth and hypertensive vessel stiffening. Mitogenic and morphogenic ligands such as PDGF-B, FGF9, epiregulin and hedgehog signal cells away from the contractile programme; Notch-induced repressors HEY1 and HEY2, the Mediator subunit MED28 and the PR-domain factor PRDM6 block differentiation transcriptionally, while DNMT1 and the methyl-CpG reader MECP2 impose epigenetic silencing. Calcineurin-NFAT signalling, tuned by its inhibitor RCAN1, adds a calcium-responsive input, and a set of microRNAs together with RNA-binding and translational regulators enforces the same suppression after transcription.	DNMT1 — DNA (cytosine-5) methyltransferase, maintenance methylation; in list; described as methylation-based repression only | MECP2 — methyl-CpG-binding transcriptional repressor; in list | HEY1, HEY2 — HES-related bHLH repressors, Notch targets; in list; direction: repression | PDGFB — PDGF-B ligand promoting SMC proliferation/dedifferentiation; in list | FGF9, EREG — secreted growth factors (FGF family; EGF-family epiregulin); in list; kept general as mitogenic ligands | SHH — hedgehog secreted ligand; in list; described only as morphogen input | NFATC1/2/3 — calcineurin-activated transcription factors; in list | RCAN1 — calcineurin inhibitor (regulator of calcineurin); in list; direction confirmed as inhibitory toward calcineurin/NFAT | PRDM6 — PR-domain repressor acting in smooth muscle; in list; avoided calling it an active methyltransferase | RBPMS2 — RNA-binding protein linked to SMC dedifferentiation; in list; kept general | MED28 — Mediator complex subunit repressing SMC differentiation; in list | PDCD4 — translational inhibitor/tumour suppressor, miR-21 target; in list; stated as target of miR-21 only in general terms | miRNAs (MIR21, MIR221, MIR15B, MIR100, MIR199B, MIR26A1) — described collectively as post-transcriptional repressors, no individual target claims	139	claude-opus-5	v4c
go:GO:0051988	C pre-check	Before a cell divides, every chromosome must be captured by microtubules from opposite spindle poles, and regulating the attachment of spindle microtubules to kinetochores is how correct captures are stabilized and incorrect ones destroyed. Getting this wrong produces lagging chromosomes, aneuploidy and the chromosomal instability typical of tumours, so the same machinery also enforces the delay in anaphase onset until biorientation is achieved. Central to it is the chromosomal passenger complex, in which Aurora B kinase, bound to INCENP with survivin and borealin, phosphorylates outer-kinetochore substrates to release attachments that lack tension. Counterbalancing factors include the astrin–kinastrin pair, which marks stably bioriented kinetochores, and the RZZ components ZW10, ZWILCH and KNTC1, which build the checkpoint-signalling platform. Mitotic CDK1–cyclin B activity, NEK2, and acetylation and deacetylation by lysine acetyltransferases and sirtuins tune the process across mitosis into cytokinesis.	AURKB — Aurora B kinase, chromosomal passenger complex catalytic subunit, destabilizes erroneous kinetochore-MT attachments; in list | INCENP, BIRC5 (survivin), CDCA8 (borealin) — CPC scaffold/targeting subunits; in list | CDK1 + CCNB1 — mitotic cyclin-dependent kinase complex; in list | KNTC1 (Rod), ZW10, ZWILCH — RZZ complex, kinetochore, Mad1/Mad2 recruitment and checkpoint; in list | SPAG5 (astrin) and KNSTRN (kinastrin) — partners marking stable bioriented attachments; in list | NEK2 — kinase acting at centrosomes/kinetochores; in list | RACGAP1, ECT2, CDC42 — cytokinesis/Rho regulation; ECT2 is RhoGEF, RACGAP1 GAP; mentioned only generally | SIRT2 — NAD+-dependent deacetylase; SIRT1 also; KAT5/KAT2B acetyltransferases; direction stated only as acetylation balance | RCC2 (TD-60) — CPC-associated regulator; in list | APC, BECN1, HNRNPU — not given specific mechanistic claims	137	claude-opus-5	v4c
go:GO:0060350	C pre-check	Most of the skeleton is not built directly as bone but first modelled in cartilage, and endochondral bone morphogenesis is the conversion of that cartilage template into mineralized bone. It sets limb and vertebral length, drives postnatal growth at the growth plate, and its disturbance produces the skeletal dysplasias — short-limbed dwarfism, brittle or undermineralized bone, premature growth plate closure. Chondrocytes are specified by SOX9 and lay down a matrix of collagen II, aggrecan-type proteoglycans and matrilin; they then proliferate in columns, hypertrophy, and are replaced by RUNX2-dependent osteoblasts depositing collagen I. Pacing of that sequence depends on Indian hedgehog, BMP and TGF-beta receptor signalling, FGFR3 as a brake on proliferation, and natriuretic peptide signalling through NPR2 as an accelerator. Matrix metalloproteinases clear cartilage at the ossification front while alkaline phosphatase permits mineral deposition, coupling with vascular invasion and marrow formation.	SOX9 — transcription factor driving chondrocyte differentiation and COL2A1 expression; in list | RUNX2 — transcription factor required for osteoblast differentiation and hypertrophic chondrocyte maturation; in list | IHH — Indian hedgehog ligand from prehypertrophic chondrocytes regulating proliferation/differentiation; in list | FGFR3 — receptor tyrosine kinase; activating mutations restrain chondrocyte proliferation (achondroplasia); in list | COL2A1 — major cartilage collagen; in list | COL1A1 — major bone collagen; in list | MMP13 — collagenase degrading cartilage matrix at ossification front; in list | ALPL — tissue-nonspecific alkaline phosphatase, mineralization, loss causes hypophosphatasia; in list | NPPC/NPR2 — C-type natriuretic peptide and its guanylyl cyclase receptor promoting growth plate elongation; both in list | BMP4/BMPR1B/BMPR2 — BMP ligand and receptors; in list | GHR — growth hormone receptor; in list, mentioned only generally | Avoided specific claims about TRPV4, IFT80, TRIP11 beyond general skeletal dysplasia framing	141	claude-opus-5	v4c
go:GO:0060664	C pre-check	Epithelial cell proliferation during salivary gland morphogenesis is the growth step that turns a simple epithelial bud into the branched, secretory architecture of the submandibular gland, expanding the cell population while shaping ducts and end buds. Without it the gland is hypoplastic or absent, with lasting consequences for saliva production, oral lubrication and mucosal defence. The core input is reciprocal signalling with the surrounding mesenchyme: FGF10 secreted by mesenchymal cells engages epithelial FGFR2, driving cell-cycle entry and bud outgrowth, while the Hedgehog ligand SHH acts as an additional morphogen coordinating branching. The homeodomain transcription factor NKX3-1 marks and regulates glandular epithelium, linking proliferation to ductal differentiation, and TNF-family cytokine signalling can modulate epithelial growth. This is a classic example of branching morphogenesis, in which proliferation, patterning and cell fate are controlled by the same ligand-receptor exchanges.	FGF10 — FGF family ligand, secreted by mesenchyme, signals to epithelial FGFR2b; in list; claim: mesenchymal ligand driving epithelial proliferation/branching — correct | FGFR2 — receptor tyrosine kinase, epithelial FGF10 receptor (IIIb isoform); in list; direction: receives FGF10 — correct | NKX3-1 — homeodomain transcription factor, expressed in prostate and submandibular gland ductal epithelium; in list; described only as transcription factor regulating epithelial differentiation/proliferation — safe | SHH — secreted hedgehog ligand acting via Patched/Gli; in list; described as morphogen contributing to branching epithelium — correct | TNF — proinflammatory cytokine ligand; in list; described as cytokine signalling influencing epithelial growth — kept general	136	claude-opus-5	v4c
